seg_id,content
45bb0347f2ae4dc1b40855b86fde6c28,"王一洋感觉非常有意思。<br>他庞大的感知隐隐能感受到对方的不同寻常。<br>为了探究其根源，他一边应付交谈，一边悄悄展开元神，分出一丝刺向对方。<br>就在他的元神接触到坎瑟维灵魂的一瞬间。<br>一股微弱的牵引力，试图拉着他，改变自身频率，进入某个特殊的层次。<br>就如同当
        "

0e97e1ef40da48faa6b9fda484c81388,"别墅第二层书房。<br>窗口悬挂的茶色风铃，被风轻轻摇晃，发出脆响。<br>王一洋坐在书桌边，静静注视着前来拜访的高挑白发女子。<br>“冒昧打扰，请见谅。”女子坐下来，身姿笔直，银灰色的双瞳平静而淡漠的看向王一洋。<br>“最近我们察觉到您的动作，但因为临时有其他事，而没有第一时
        "

3d6e713b99a04dbc8761551133e8015a,"“我叫塞尼卡，很高兴....很高兴认识您。”塞尼卡从未感觉，爱情来得如此突然。<br>于是，她恋爱了。<br>她开始和图西出双入对，很快两人便滚了床单，图西出手阔绰大方，为她付出了很多金钱。<br>而塞尼卡也很快怀了孕，肚子一天天大了起来。<br>她开始幻想嫁入豪门后的美好生活。开
        "

f424ffe9f0384ce38d730e39ab64597a,"永恒丝线的作用，如果有效，王一洋便打算利用其特殊性，将自己和旧神中的一部分勾连起来。<br>那个鼠头人旧神似乎并不被头顶上的存在看在眼里，所以他敢这么随意动手。<br>不过也仅止于此，在虚空之门没完成之前，他都必须小心谨慎。<br>这个宇宙比群星还要大得多，谁知道隐藏了多少麻烦存在。
        "

60f4491fa5fd4f629f945b28ac406ecf,"穿过一栋栋陷入安静死寂的建筑，王一洋很快停留在了一栋十五层高的圆顶大楼前。<br>这是市百货公司，是这座城市里最繁华的地段。<br>米丽莎的父母就是这个公司的小职员，收入也算丰厚，所以才能在本市过上不错的生活。<br>此时天色已经很晚了，不远处的钟楼传来夜晚十二点的沉重钟声。<br>
        "

cbe95997960f4ce08a2cb4abb73e4b43,"“嗯？”<br>王一洋从睡梦中缓缓睁眼。<br>他其实早已不需要睡眠，只不过因为以前身为人类时的习惯，让其更喜欢遵循这样的规律生活。<br>如果不是修行之类的必须事件，那么平时他都会专门留一点时间休息。<br>不过这一次，他不是自然醒来，而是被某种提示叫醒。<br>“我留在节点上
        "

dfff7f756d9e49feba4c0e5208bde0a7,"王一洋看了看冷冷清清的街道。<br>路灯下，几个站街女郎开始靠着电线杆，抽烟的抽烟，聊天的聊天。<br>流浪汉和酒鬼们随处可见，他们有的躲在巷子里，有的缩在垃圾桶边。<br>偶尔有几个衣着整洁的绅士或者小姐们，都是急匆匆的从店铺里出来，然后直接坐上路边停下的马车或者汽车。<br>几
        "

41737f8ea15a471a860855f07ff31409,"“今天就只有这么点么？”<br>一个阴暗的狭窄房间里，瘦弱的男人，把手指从桌面上的一叠薄薄纸钞上收回。<br>“太少了。”<br>他面前的少年低着头，颤颤巍巍的站在那里，一动也不敢动。<br>“我说，太少了啊！！！”男人的声音猛地从轻声到怒吼。<br>嘭！<br>一个沉重的小东
        "

e0fca73298a8453fb2efcc318ed6d0e0,"薇恩继续放慢尺度。<br>渐渐的，周围的大虚空中，开始出现一个个宛如鸭蛋的彩色旋涡。<br>这些旋涡包裹在气泡中，五彩缤纷，异常美丽。<br>它们有的小，有的大，有的还如同活物般，四处飞来撞去。<br>“现在，您看到的是低能级宇宙。我们现在正在模拟宇宙胚胎，在将时间尺度拉长到低能级
        "

25af608350f64104954302ee5d024a13,"“你发现了什么？”血衣在灰白尘埃海中，传音询问。<br>“什么也没有。”王一洋摇头，“但就是什么也没有，才可怕。”<br>他没有继续往下说。<br>血衣身为圣人，感知元神一瞬足以解析海量信息，自然明白他的意思。<br>这等能够算计布局这么宏大的计谋，区区一个星，不大可能能做到。
        "

222744576ad444019e25af05f322a6e3,"片刻后。<br>阐教庇护星域宣告失守，整个星域被尘埃海吞没，阐教十二金仙只有两人成功逃脱，其余尽数陨落。<br>其中甚至包含了首位最强金仙广成子。<br>阐教聚集的大量群星贵族，辉月机甲师们，纷纷被尘埃海彻底吞噬。<br>所有布局化作无用功。<br>天魔宗圣人风和脱困，联手其余两
        "

bd8f0815d9c14fa0be3bfdc2812fa0a8,"“区区暗算？”通天浑身一颤，无数金色光点从其身上扩散飞出，迅速在身后重组成圆光。<br>璀璨的金色圆光，瞬间便将周围一切蛛丝震碎散开。<br>这蛛丝虽然是王一洋借助恶幻蛛母所化，但本质上并不如真正圣人圣位强大。<br>转瞬便迅速消散。<br>在天道之中，圣位虽然掌控规则，但也是有着
        "

540691e3dcf9442884ea6bb7afadab74,"“难怪我无法算出后续轨迹，因果劫数，看来我魔影宗就不该掺和进这一局。”费环叹息道。<br>“魔影圣人出手前，可不是这么说的。”龙吟从金色甲胄的头盔中传出声音。<br>“看来今日，我魔影宗无论如何也要受此一劫了？”费环问。<br>龙吟和王一洋都没有回答。<br>沉默，代表的便是决定和
        "

93a7fc62b4cd426ba43655c2f52ece56,"灰白色尘埃海，宛如大雨将至的风暴，在十二星座的九成以上区域肆虐。<br>只有仅存的一点点区域，没被波及。<br>而尘埃海似乎被其他的河系区域吸引过去，开始飞速朝着其他方向蔓延。<br>最后，能够剩下的人口，只有寥寥几十个星系。<br>而这才只过去了不到两天。<br>最后仅存的星系
        "

e4607307d94046f88b4ec5ec4a33831a,"“一组引擎准备完毕。”<br>“二组完毕。”<br>“三组完毕。”<br>“四组.....五组.....”<br>一个个军方船员的声音不断响起。<br>整个飞船战舰即将迎来真正的超远距离跳跃。<br>这一次跳跃一旦完成，就将借助宇宙自然生成的虫洞星门，跨越无数光年距离，前往人类
        "

65e9b47bb0c940ba8aa948522babe399,"“怎么样？害怕么？”雨宫的声音从感知扩展器中传出。<br>感知扩展器是比超空间通讯器更先进的特殊通讯手段。<br>也是能保证在这种高位层次的战斗中，还能稳定联系的高尖端技术。<br>“还好....只是有点紧张。”魏欢低声道。<br>“哈哈，紧张什么，有我在，我这个上去贴身搞的机体都
        "

fec37faf37634ed6a31c997319f7014c,"王一洋无法阻止，只能眼睁睁的看着身份系统再度刷动起数据来。<br>他一边心中催促着灵能之种能力加速塑造身体。一边希望身份系统出现新身份慢一点。<br>最是这种时候，最需要稳定。<br>可惜，他的期盼没能达到效果。<br>尽管黄金级身份的数据，刷动远远比之前的多。<br>但依旧只持
        "

5878e45cffb44e19be0ef12310093131,"“老师。”<br>一片虚无黑暗中。<br>王一洋身体漂浮，望着对面同样漂浮着的朝悦鸿。<br>“您也失败了么？”<br>“嗯，让你失望了....”朝悦鸿缓缓睁眼，似乎没想到自己会在这里见到自己的弟子。<br>他自爆圣人之躯，意识本该回归天魔界大道，陷入混沌沉寂。<br>可现在，
        "

82c7c4c378dc4a08af8fc9fab91dc835,"群星议长静静站在原地，身后浮现出两道副议长身影。<br>“怎么样？万灵那边计算如何？”<br>“星的计算没有问题，生灵危机确实已经被解除了。”副议长蓝低沉道。<br>这个回答让群星议长顿时一松，精神轻松了许多。<br>“很好，这次行动总算达到效果了...果然剪除天魔太子这个特异点是
        "

3d81695acfb64757b7ecc71d8bc11ec2,"不管王一洋如何想法，此时此地，已经都毫无意义。<br>周围封闭隔绝的毁灭能量，死死将他困住，无法挣脱。<br>要不了多久，他便会彻底消亡，失去了肉身，失去了元神，等待他的，便只有绝望。<br>“不知道小小他们如何了？”忽然王一洋想起自己身旁的亲人。<br>苏小小，父母，还有王晓苏夫
        "

cc5facc57c7347e49bc9b0ac51b56646,"大量诡异的红色丝线，宛如蚂蟥般疯狂吸食着王一洋体内的魔元。<br>他此时光是扛着广成子的金印，就已经用尽全力。<br>对其他任何攻击，毫无反抗之力。<br>此时被接连数重进攻，更是让王一洋到了灯枯油尽地步。<br>尽管他有着永夜珠守护元神，此时也已经到了极限。<br>周围一重重攻
        "

3ee0840938584c13857bbecaf2498d05,"人马座，绿带星群。<br>磅礴的绿色圆环状巨大星群，宛如一个巨型绿色旋涡。<br>它中心是明亮的绿光恒星，周围是一圈圈逐渐淡化色彩的绿色圆环。<br>一环接一环，直到数千环的最外围，是一圈漆黑宛如尘埃泥土的陨石带。<br>此时，一艘山字形的白色飞船，印着天魔宗的黑色标记，正拖着长长
        "

e4a68ee3dc1841d5b0f9de50ac2c5abb,"群星议会是整个人类最高权力会议，决定的决策的，无一不是能影响无数人类的大事件。<br>能够让这等规格的最高会议再度紧急召开，可想而知事件的紧急重要程度。<br>群星议长举起手中星徽之光。<br>“根据智脑群的联合运算，还有万灵那边传来的星的计算结果。我们如今已经能确定，真正引发生灵末
        "

9ff4bb26cc474b62b4d39aa7d12f92da,"细碎的脚步声不断在空荡的大厅内激荡。<br>万灵赤眼巨人军，和虫魔军两部的队伍，缓缓在大厅正中相遇。<br>万灵的政体主要便是由各地军阀组成的泛灵会主持。<br>泛灵会，成员时多时少，其中分为上级灵会和下级灵会两块。<br>上级灵会常年不动，势力实力都远远超越下级，如礁石般遥望风云
        "

1272d2f874ac4fcaaa2941040fcc5ace,"这是个外表清纯可爱的双马尾小姑娘。<br>当然，她的外表是小姑娘，但实际上身体完全由机械模块构建而成。<br>这小姑娘似乎是才改造没多久，还不适应万灵这边的生活。<br>而且，其身份却有些意思。<br>王一洋心头一动，迅速将这具身体的主人，横木的意识外放出来，让其回归自身。<br>
        "

d0311ccb48c041c3868597be2d48beed,"群星。<br>潘多拉空间。<br>魏欢从未感觉过这样的状态。<br>如果一开始就是他推测的那般，或者一开始就是告诉他们，重启者需要付出的一切。<br>或许他不会像眼下这么难熬。<br>但可惜，一切来得太突然。<br>巨大的机甲风之莎翁，正伸出一根手指，对准他的手。<br>一大
        "

6c1cc5951a9049e58f73b4951645df73,"嗡.....!<br>细微的震动声中。<br>潘多拉空间内。<br>魏欢站在巨大舰桥上，遥望着远处缓缓靠近的巨型巨人，心中无悲无喜。<br>巨人整体不算高大，简单看上去，就像一台普通人形机甲。<br>唯一和普通机甲不同的是。<br>这台白色机甲，双肩有着明显的蜂窝状光点，背后隐
        "

7dd360dc345141b59ebfd3e2a5a8aa71,"截教圣人的意思不可为不冷酷。<br>但若是圣人真的如神话中的那般，高高在上，不沾因果。<br>那有这等想法也正常。<br>不过，王一洋无法接受这种结果。<br>他虽然很多时候显得冷酷无情，自私自利，但对于群星整个社会环境，还是很满意的。<br>也没有打算彻底毁掉这个体系的想法。
        "

dac7a8aeef10458180cffa13e063f228,"五星附近，一道道淡蓝色光线飞快划过太空。<br>在空空荡荡的漆黑宇宙里，带出仅有的色彩。<br>距离天魔宗主朝悦鸿与通天圣人交手之后。<br>五星上的非教徒们拼了命的寻找机会脱离星球。<br>截教阐教也没有阻拦。<br>反而主动还给了他们飞船，让这些人自己逃离。<br>在这群逃
        "

9b63bf76f90c4434826e11b91b6d3452,"新教居然能爆发出这等恐怖实力，已经震撼了所有势力。<br>“新教五星，虽然现在还存在，但最大的问题已经解决，不会再有阻碍，大兄您可以放心了。”<br>王一洋解释道。<br>“是你老师出手了？”冲恒子猜测。<br>“是。”王一洋迅速将新教那边的情况介绍了一遍。<br>“通天圣人虽然
        "

9e7150e72d83444d89537f7af215b8c3,"整个太空彻底像镜子般碎裂开来。<br>很多学者科学研究者，都在思索一个问题。<br>那就是空间的基石，到底是什么？<br>是粒子？还是能量？<br>是无数的网格，还是游离不定的某种奇异物质。<br>什么组成了我们所看到的宇宙空间？<br>这个问题，很多人都寻找过答案。<br>
        "

cdbfb9f88b9247fb83120493d66dab3e,"王越慢慢悠悠的走在白羊座主星的浮空塔上。<br>脚下是透明的高空玻璃，透过脚下，可以看到宛如积木玩具的城市。<br>苍蝇般的各种飞行器到处乱飞。<br>远处有巨大运输舰船缓缓降落。<br>王越来到这里已经两个多月了。<br>从一开始友人的邀请，到现在慢慢习惯这里的生活。<br>
        "

55d517cfac924badb6ede5dbc200a3a4,"这等流水线上生产出来的数亿数十亿的金丹以上军队。<br>简直就是恐怖天灾，甚至比天灾还要可怕。<br>要知道小妖们达到练气半化形，也至少要上百年修为。<br>而这些机甲战舰，只需要稍微训练一二，配上高科技武器就行，不过几年时间，而且大部分都是克隆人和改造人，随时可以复制生产。<br>
        "

33ceba50057e4b419d5ba39f13da4740,"五星阵法处。<br>四面军势源源不断朝着战场正中注入军力。<br>四条不同色彩的溪流，不断汇入正中阵法。<br>阵法力量和四股不同军力正面抗衡着。<br>无穷碧绿光点蒸腾而起，每一个都化为一片广阔空间，纷纷将飞来的敌军吞噬。<br>两仪微尘阵的特点，便是能化砂砾为世界，吞纳无数生
        "

3dd066d2861546c395fe94d719591d47,"独眼巨人微微点头，同样伸出手，和其握住。<br>“殿下选择和我们公开合作，难道就不怕名声传出去，受政客攻讦？”<br>这是他不解的地方。<br>按照他们的情报，天魔宗毕竟是群星贵族诸多加盟，组成的一个大型家族势力。<br>里面的成员主要以各大大贵族为单位。<br>“这点就不需要您
        "

a70fb645616e4bd298ed551b5be176aa,"“天之昭昭，既德，既道，宗门有无德行，与行道之路相合。”<br>宽阔高大的截教讲法坛上，不断传出大片洪亮讲道声。<br>下面是密密麻麻大片的衣衫褴褛的贫民和灾民。<br>天灾人祸，战乱纷飞。<br>诸多星球被波及，大量平民遭受苦难，到处寻找避难之地。<br>这个时候新教中的截教迅
        "

f07473ef160c432880c2c076c0e20e58,"马有为心思一动，知道能养出这等气质容貌的背后，绝对不会是普通势力。<br>所以脸上的热情又多了一丝。<br>“师兄要去本部，不如在下给师兄引路如何？不知师兄打算到本部哪里？”<br>“去...玉衡洞府和九昭山，先去九昭山吧。”王一洋说出两个冲恒子时常闭关修炼的地方。<br>“九昭山
        "

887da2db34e24d1cae977622c644bd8d,"“知罪？本道子何罪之有？欲加之罪何患无辞。”冲恒子面色平静。<br>他环视周围，大殿内以往一直坚挺支持他的人，居然都暂时不在。<br>很明显是被暂时调出去，不在场。<br>所以这是专门给他布局了。<br>“宗主言我冲恒有罪，不如拿出证据一看便知。也好让大家看看，能够把我堂堂第三道子
        "

d48d75dd01044b69afcc0615b7dadbdb,"无限幻魔拳是源自于诸多体系的精华集大成者。<br>很多招数，科莫利甚至连理解都做不到，自然也没法破解。<br>所以有这么大的效果也很正常。<br>但这种优势不可能一直保持。<br>人类科技最大的优势，在于学习研究和进步。<br>无限幻魔拳再怎么强横奇特，也经不住整个群星科研团队的
        "

45d82aa21f59499fa9ade339a62e5256,"平衡者和告死天使相互近身厮杀着。<br>在如同彩色隧道的螺旋通道中。<br>两台机体贴身近战，宛如幻影的超神速，使得两者同时残留出无数虚影。<br>科莫利的战斗经验极其丰富，实力层次也比王一洋强出很多。<br>并且他对审判级机甲的操控，也远远强于王一洋。<br>所以，在战斗层面上
        "

07b67d703bab49db82e4c64e8346c196,"“科莫利将军，其实我们没必要如此敌对。”王一洋神情诚恳。“我们之间并没有矛盾的目标。”<br>“呵呵...你想蛊惑我？”科莫利冷笑起来。就要动手。<br>“将军是因为生灵末日而来吧？”王一洋的这么一句话，顿时再度止住了他的动作。<br>“你知道什么？”科莫利面容肃然起来。<br>“
        "

e98bba688d5f458a96d976004684e400,"“你说这些很有用，可和我们有什么关系？”温莎反问，“我来这里只是想完成任务，吃饭。赚点零花钱。”<br>贝斯顿时无语。<br>“行行行，就给你们点甜头。完成任务了赶紧滚，这地方现在已经够乱了。新教和虫灾都要蔓延过来了。”<br>“嗯？虫灾也要来了？”温莎一愣。<br>“是啊，最近已
        "

432295295b9d46ddbd6ff5cc0c84c8e3,"“前辈回宗门了，对于之前的交手，没能护住殿下您，他第一时间向宗主传达了这边的情况。”原宿沉回答。<br>“所以，洪密前辈是觉得自己实力不足以保护我？然后回去做更多准备了？”王一洋眯眼道。<br>“恐怕是...对于群星的战斗力，宗门恐怕会因为洪密前辈的回复，而迅速调高。”原宿沉回答。
        "

635e3a7b6855429aa0ebe948d84bd6cd,"“你.....你！！”普斯莱双眼睁大。<br>他一直以为，自己的老师王一洋，只是个普普通通的有点钱的武道家。可现在。<br>现在的这一幕，已经远远超出了他的想象和认知。<br>他无法相信，地上被呕吐出来的这条虫子，竟然和老师王一洋有关联。<br>不....不仅仅是关联。<br>或
        "

8a4d951c7ede4bcd94d8e83ca821b275,"望着迅速离开的机甲大军，王一洋面色平静，伸手掌心摊开。<br>那里面，一颗黑紫色的晶莹宝珠，正缓缓转动，浮现，释放黑烟。<br>这是永夜珠，同时也是天魔宗真正的未来宗主代表物。<br>更是一件极其强大的真魔器。<br>寻常状态下，永夜珠只有对魔修有极强的压制作用。<br>但身为真
        "

a02c0f7455444c75a9a92cfc8c87d4e5,"王一洋感觉自己像是过了一瞬，又像是过了一年。<br>时间感完全混乱。<br>前一秒，他明明还在星球地表。<br>这一刻，他便仿佛经过了很长时间，到了沉湎之星附近的外太空。<br>“被时感停止了时间么？丧失了对时间的感知。看来是完全被压制呢。”<br>王一洋面色平静，低下头，看着自
        "

53990faec2864032b742fbe09168cf77,"嚓。<br>一根香烟烟头被火机点燃，被原宿沉叼在嘴里，轻轻吸了口。<br>他最近迷上了群星这边的不少娱乐方式，抽烟就是其中一种。<br>可惜....<br>嘭！<br>地面忽然传出巨大震动。<br>他知道是怨影魔和来敌开始交手了。<br>“想不到群星这么重视这边，看来这趟要费
        "

777fefcc915945de89472277d41b7d23,"如果一开始，让王一洋选择留在群星，还是搬迁去天魔宗或者道德仙宗。<br>他一定不会选留下来。<br>尽管他做了很多手准备。对家人亲人也有很多层保护。<br>可总有些意外来得突如其来。就像之前的王小苏被误伤轰炸。<br>那种主炮轰击，因为发射过慢，蓄能时间长，不大可能能计算到那么精准
        "

ca29cbfa10e74bedb0b67ccdac59ef65,"唰！<br>一声清响下，辉龙悄悄抬头，面前已经没了踪影。<br>连带着消失的还有王小苏。<br>辉龙看了眼周围遍地的尸体。宛如脚下装了弹簧，猛地拔地而起。<br>他身后微型机甲喷射出大片火焰，推动朝着星球控制总部飞去。<br>他必须要在主人发飙前，找出黑手，找到凶手。<br>他
        "

e42c6e337670419285a6673176dd76a4,"王一洋掌握着整个星球的安全系统，如果不是一开始就避开他。<br>特异调查会也没可能这么简单渗透进来。<br>普斯莱显然也想到了这点。<br>“王小苏平时主要活动范围，就在第三区和第一区。<br>我之前住的地方，就紧挨着第一区的她的公司总部。所以我顺便在门口加了监控。<br>本意是
        "

681adf9ac9aa4c72a483438fec3fcaf5,"庞大的心灵之力，在思维监牢周围汇聚成无数紫黑色花海，将其牢牢守护保护住。<br>旧神的神力源源不断涌入监牢时，监牢外紫黑色花海都仿佛在欣喜的摇曳。<br>谎言之神的神尸迅速干瘪起来。<br>然后很快，在思维监牢的某个牢房中。<br>他的身体急速凝聚而出。<br>刚一凝聚出，还没等
        "

f944fbe554de45fcba79a929d6f6fb8f,"“怎么回事！？”普斯莱急速开着车，脚下狂踩油门。<br>虽然刚才他不知道发生了什么，但那调查会的女人语气里的焦急，他还是能听出。<br>那种危在旦夕的急迫感。<br>就算普斯莱再怎么大意狂傲，也不会在敌方实力不明的前提下动手。<br>“到底怎么回事？你刚刚是什么反应？”普斯莱开着车
        "

ff61fbcd52914b1eb6f45ce051735b94,"王一洋静静站在神殿大堂，双手合十，闭目祈祷。<br>他神情虔诚，站姿挺拔而恭敬。<br>看起来和周围其他信徒一样，甚至更有一丝肃然和尊敬之意。<br>赛琳娜就在一旁，静静低声念诵神文祈祷词，同时手里持有枝条，不断从白瓶里沾上圣水，撒在他身上。<br>这是为其洗礼的过程。<br>圣
        "

30084d8b1ae94caba3ef07a9b954a52a,"这种似曾相似的情绪，让赛琳娜想起了曾经的自己。<br>她略微思索了下，便认真点头。<br>“好吧，我可以带你进神殿，不过你只能先去忏悔室，忏悔自己曾经的罪孽，彻底洗礼后，才能进行祈祷。没问题吧。”<br>只是个无信者，有神的注视，想必带进去，也没关系。<br>“感谢您，太感谢您了，
        "

9bdf1c5fcd244bf380df2fc5c72ba79c,"男子引着普斯莱，很快穿过街道，上了一辆停在路边的飞行车。<br>车子似乎是经过改装过，车窗和周围内部都布置了特殊的隔离装置仪器。<br>普斯莱跟着毫无防备的上了车，在后排坐定。<br>飞行车后排非常大，足足有四排十二个位置。<br>其中中间两排座位被放倒下来，留了空间。<br>普
        "

0b201064d29848288e48278730109f2b,"幽暗静修室内。<br>王一洋轻轻收回手，心中一动，背后的彩色光翼人缓缓淡化，消失。<br>他仔细感受着自己感知的变化。<br>此时的感知，宛如高高在上的恒星，无时无刻不在释放着刺目光芒。<br>这种光芒极其奇妙，就像是吸收掉了周围一切的彩色光，只剩下黑白残留反射。<br>“我这个
        "

1e1edfe66c254a0797d704516adeca6c,"静修室内。<br>王一洋闭目盘膝，整理状态。<br>他很快注意到已经完成了的新身份奖励任务。<br>‘心灵已经晋升入伟大意志，是否确定完成任务。获取奖励？’<br>视野下方的数据栏上，清晰的显示出这么一条信息。<br>“居然可以直接提前完成任务了？”<br>王一洋有些意外，因为
        "

ca7c3bdb596a4e5c9fda648507d599e4,"妻子苏小小，从一旁走近过来，轻轻握住王一洋的手。<br>王一洋微微摇头，看向周围房间。<br>父亲王心海和母亲薛宁晚也到了。苏小小的父母，苏甚和姚海迪也在。<br>还有女儿王小苏夫妇，表妹薛瑞花和其女儿儿子。<br>以及很多他没怎么见过的远方亲戚。<br>这些人都默默地聚在这里，
        "

0532f218e5b8490999278ac552c8172a,"“贝尔，永续会的变故，你是否知道真相？”西莱卡继续问，“是否和现在的这件事有关联？”<br>“何必再问呢？我们这等境界，其实应该早有预感。”贝尔平静道。<br>“你最好告诉我答案，最近我总有种不好的感觉。似乎有某种力量，正在算计窥视我们。”西莱卡沉声道。<br>“那不是错觉。源自人马
        "

70a55a3f065b4e6b824418a2611cdda4,"“牺牲....什么牺牲，你在说些什么？”<br>雷神愕然的看着王一洋。<br>王一洋面色平静。<br>“宇宙的无数生灵即将迎来终末。<br>我只是在为所有人寻找一条更新的道路，仅此而已。<br>而探索，寻找，需要消耗，需要尝试。在这个过程，总会有付出，总要有牺牲。”<br>“什
        "

6a3aaac02ac24ec39330ea5dcdba9aa8,"4509年，8月20日。<br>永续会会长安第斯，陨落于金牛座空间城。<br>此消息一开始没被泄露，没被发现。<br>但随着其他势力的不断核实联系，很快，便有审判级发现了此事。<br>知道了陨落的到底是谁后。<br>顿时众势力高层一片哗然。<br>永续会对此并无解释，还重新选拔
        "

a0d5819857de4291a0b41c6fdc042229,"幽暗漆黑的空间城主控厅内。<br>墙上细碎的电子灯缓缓闪烁，宛如星辰。<br>安第斯静静站在原地，他身体周围萦绕着三道透明的扭曲力场。<br>三道力场如同三层胶质塑造的椭圆形，死死将他固定在正中。<br>被固定的椭圆空间只有数米直径，但其中空间扭曲，时间被急速变化，时快时慢。<br>
        "

50de5d27d232420e8e31238fd38f041a,"无限幻魔拳，是王一洋一身所学中，集大成而创造出的巅峰拳法。<br>它源自于最初的幻魔指，加上了诸多体系的精华理念，最终结合仙法，魔宗等体系，完善而成。<br>虽然只是王一洋近几年来的初创，但无限幻魔拳，已经渐渐展现出了其恐怖的威能。<br>特别是如今他更是将心灵法典中的东西融入其中。
        "

cc8323b47164443cb269db71af69fc9e,"这台机甲，就是王一洋为自己准备的退路。<br>既然是纯粹的提升心灵精神修为，那就自然要如机甲师一样，打造出能发挥他实力的强大机甲。<br>这台机甲融合了他诸多技术，并夹杂了从缺陷花园等地方弄到的特异物质。<br>王一洋站在空旷空处，望着这台黑色中带着一丝诡异的强大机甲，心中总有种莫名
        "

543defc1f3ea4d739c21dcd44b8ed939,"“可惜。”<br>王一洋蹲下身，仔细检查杀手身份。<br>很快，他将杀手尸体拖起来，摆放在自己的位置上。<br>然后轻轻竖起食指对着杀手面部一点。<br>“起。”<br>嗡。<br>杀手尸体全身一下泛起红光，身上伤口以肉眼可见速度急速愈合。<br>很快，杀手全身再也见不到半点
        "

9521a4a054a5492086a7c3f44657c847,"来人男子容貌俊美，但双目隐隐透着金色，让人一见难忘。<br>“普斯莱。你又来找慧琳？他不在这里。”王越淡淡道。<br>“不，这次我是来找你。”普斯莱嘴角一勾，微笑起来。<br>只是他的微笑，也给人一种决不甘于屈居人之下的味道。<br>“老师当初分别传授我们四种不同武道。我最想要是无
        "

f79c5e5492d14a969d2267b8092d7709,"王一洋慢慢前行，周围不断闪现一道道金色人影，然后朝他扑去。<br>所有人影刚刚靠近他，便自动崩溃消失。<br>全部被关押进思维监牢。<br>“你在对这些怪物做什么？”<br>王一洋正飞速吞噬心灵之力时，突然洪密的声音带着疑惑从他心底传出。<br>“没什么，只是在清扫附近的威胁。为
        "

54897ea4c439471f9d1789cac0b1a1a8,"洪炉道宫。<br>重建的道宫远比之前简朴朴实，更多的是将财富资源投入在防护系统方面。<br>结合了群星科技和仙法阵法的手段，此时的洪炉道宫，几乎是王一洋和冲恒子联手组成的最高结晶。<br>王一洋此时正和冲恒子相对而坐。<br>两人之间静静摆放着一个白玉棋盘，上边闪烁着两种棋子。
        "

1c710a623cb94d88b58647bae550b1df,"‘实际上，机甲师，其实也是走的纯粹心灵路线，这点和夺心魔一族相当类似。’<br>王一洋查阅着这头夺心魔的诸多研究成果。<br>这位有史以来最强大的夺心魔，一生中都在苦苦寻觅突破更高心灵极限的方法。<br>他将这些方法技巧，统合起来，编著成了一个完整体系。<br>比卡列夫将其命名为—
        "

63cab6a6dc194ab487bc83018ed95a5d,"4509年，6月13日。<br>沉湎之星。<br>王家再度增添了两个新成员，王小苏夫妇再度生了两个孩子。<br>苏小小家族，则再度增添了四个新生儿。<br>两家联合举办了一场热闹的内部群婴会。<br>王一洋坐在代表长辈的主位上，微笑着接受晚辈们的拜会。<br>过了今年，他便是六
        "

8cb7bed3157144a6b0681669c16326c1,"“接到了，但我没信。”霍普斯曼笑了笑。“哪想到后来发生了这么多事。”<br>他似乎经历了很多很多东西，在这种恶劣的环境下，还能生活下来。霍普斯曼变了很多。<br>以前，他一开始很自信的，试图动用自己在教派里的人脉辅助自己。<br>可惜，以前那些利益相关的所谓好友，到了关键时刻，根本靠
        "

839ed3c7efff4e27b91f06ea042f0eb5,"‘没...前辈我在听呢，您继续？’王一洋压制心头的冷汗，面色不变道。<br>‘你也知道，任何物体的存在基础，其实就是他的内部结构。<br>内部结构大幅度被改动，就会造成以前的结构彻底崩塌重建的后果。<br>现在的群星宇宙，应该就是基础规则被改变，连带着其他一切都发生改变。’<br>
        "

56221d163b9840cf8d5b74824f2ad813,"王一洋沿着走廊往前，很快来到一个布置着旧家具和旧书架的私人办公室。<br>办公室内。<br>一个戴着灰色圆帽，一身灰色风衣的神秘男人，正端正坐在皮椅上，似乎在等待他的接见。<br>看到王一洋进门，男子缓缓站起身，朝他行了一个脱帽礼。<br>“午安，尊敬的王一洋勋爵。”<br>“午
        "

56c513bd3afa437e8e294f93fdaa4527,"王一洋很难想象，一个高高在上的审判级大佬，会如此脑残，自杀式的朝他直冲过来。<br>不管不顾，出手试图捉拿他魂魄元神。<br>更夸张的是，对方实力确实很强。<br>永夜珠只针对魔修，没防住。<br>而大兄给的法宝铠甲，只是大兄简单炼制的法宝，层次明显不足，没挡住。<br>于是就这
        "

3264f4d06dee4e42a5d7d8931f486c91,"“不过这里的魔气，怎么有点太浓了....”<br>沧玄此时感受到的魔气，已经远超了他内心所预料的浓度。<br>就算是他这个层次，也隐隐从魔气中感受到了丝丝危险。<br>“不过冲恒如今不在，三宗那边其他真仙也都行踪分明，不可能为了保护一个均阳子而委身躲藏这里。”<br>沧玄转念一想，
        "

